,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
53,2016-03-28,3702000,241780000,65.9,66.1,64.9,65.7,-0.2,2256
54,2016-03-29,7278000,468825000,65.7,66.5,63.4,64.3,-1.4,3881
55,2016-03-30,4800000,311706000,65.5,65.7,64.5,64.5,0.2,2578
56,2016-03-31,4528000,290106000,64.8,65.0,63.8,63.8,-0.7,2049
57,2016-04-01,5640000,363763000,63.7,65.3,63.0,64.6,0.8,2967
58,2016-04-06,5275000,343112000,64.9,66.0,64.0,65.3,0.7,3137
59,2016-04-07,7787000,517327000,66.5,67.0,65.7,66.1,0.8,4527
60,2016-04-08,5963000,395966000,66.1,67.2,65.8,66.1,0.0,3306
61,2016-04-11,5039000,337732000,66.7,67.8,66.3,67.0,0.9,2796
62,2016-04-12,10147000,661759000,66.9,67.0,64.0,64.0,-3.0,4566
63,2016-04-13,5186000,330951000,64.4,64.7,63.3,63.9,-0.1,2915
64,2016-04-14,7982000,507089000,64.9,64.9,62.5,63.0,-0.9,3693
65,2016-04-15,11287000,685360000,62.4,62.5,59.6,60.6,-2.4,5594
66,2016-04-18,7519000,456770000,59.8,61.5,59.8,61.5,0.9,4119
67,2016-04-19,6626000,400785000,61.5,62.2,59.8,59.8,-1.7,3236
68,2016-04-20,6496000,385296000,60.4,60.4,58.5,59.6,-0.2,2764
69,2016-04-21,8484000,524151000,60.9,62.4,60.8,62.4,2.8,4425
70,2016-04-22,9783000,604453000,62.3,63.3,60.5,60.8,-1.6,5391
71,2016-04-25,10119000,640258000,60.8,65.0,60.7,64.2,3.4,6097
72,2016-04-26,8496000,550267000,63.8,66.0,63.8,65.5,1.3,5164
73,2016-04-27,10298000,662182000,65.1,65.4,62.6,64.5,-1.0,5562
74,2016-04-28,9816000,626632000,65.5,65.5,63.0,63.1,-1.4,5467
75,2016-04-29,7013000,431056000,62.5,62.6,60.5,61.0,-2.1,4018
76,2016-05-03,5445000,328274000,60.1,61.3,59.6,60.7,-0.3,3348
77,2016-05-04,5606000,338880000,60.2,61.6,59.7,60.1,-0.6,2979
78,2016-05-05,7481000,459929000,60.6,62.3,60.5,61.2,1.1,4146
79,2016-05-06,7508000,454176000,61.2,61.6,59.8,60.0,-1.2,3828
80,2016-05-09,9693000,570507000,60.4,60.9,58.0,58.0,-2.0,4924
81,2016-05-10,5523000,324976000,57.7,59.6,57.4,59.5,1.5,3363
82,2016-05-11,5281000,316859000,60.1,60.8,59.1,59.1,-0.4,3469
83,2016-05-12,4361000,255945000,59.0,59.8,57.3,57.7,-1.4,2670
84,2016-05-13,7876000,470959000,60.3,60.3,59.0,60.2,2.5,4259
85,2016-05-16,3361000,201525000,60.5,60.6,59.2,60.2,0.0,2388
86,2016-05-17,13863000,877187000,61.0,65.0,60.9,64.4,4.2,7537
87,2016-05-18,8274000,533292000,63.9,65.8,63.0,65.3,0.9,4894
88,2016-05-19,6682000,426232000,65.0,65.3,62.8,63.0,-2.3,3708
89,2016-05-20,10315000,636902000,62.9,63.4,61.1,61.5,-1.5,4878
90,2016-05-23,7001000,437301000,61.5,63.5,60.6,63.4,1.9,3771
91,2016-05-24,4256000,266742000,63.3,63.3,62.3,62.6,-0.8,2524
92,2016-05-25,5967000,377663000,63.2,63.9,62.7,63.3,0.7,2886
93,2016-05-26,4564000,287540000,63.2,63.7,62.5,62.7,-0.6,2813
94,2016-05-27,9133000,589516000,63.0,65.8,62.8,64.4,1.7,4903
95,2016-05-30,5031000,326830000,65.0,65.4,64.7,64.7,0.3,2764
96,2016-05-31,5323000,341893000,65.0,65.1,63.3,64.2,-0.5,3044
97,2016-06-01,6691000,437919000,64.4,65.9,64.3,65.5,1.3,3864
98,2016-06-02,4231000,275963000,65.4,65.6,64.9,65.1,-0.4,2252
99,2016-06-03,9408000,623264000,66.3,67.9,64.8,64.8,-0.3,5346
100,2016-06-04,2502000,163473000,65.6,66.0,64.6,65.3,0.5,1534
101,2016-06-06,7085000,469976000,66.5,67.4,65.6,65.9,0.6,3789
102,2016-06-07,5815000,380104000,65.5,66.2,64.6,65.2,-0.7,3788
103,2016-06-08,5509000,357106000,65.1,65.6,64.2,64.9,-0.3,3514
104,2016-06-13,11645000,771314000,64.9,67.0,64.4,66.9,2.0,5560
105,2016-06-14,7575000,507181000,66.9,67.6,65.8,67.6,0.7,3793
106,2016-06-15,6121000,417754000,68.0,69.3,67.5,68.0,0.4,3485
107,2016-06-16,5005000,340345000,68.0,68.8,67.3,68.2,0.2,3064
108,2016-06-17,3144000,213410000,68.8,68.8,67.3,67.5,-0.7,1904
109,2016-06-20,2484000,166157000,67.5,67.7,66.5,67.2,-0.3,1671
110,2016-06-21,3072000,205276000,67.2,67.4,66.4,67.3,0.1,1668
111,2016-06-22,2623000,175894000,67.3,67.7,66.5,67.3,0.0,1491
112,2016-06-23,3520000,235239000,67.0,67.4,66.3,67.2,-0.1,2010
113,2016-06-24,11474000,729467000,66.9,66.9,60.5,62.8,-4.4,5819
114,2016-06-27,4522000,282817000,61.9,63.1,61.9,62.5,-0.3,2619
115,2016-06-28,2846000,179329000,61.9,63.8,61.5,63.8,1.3,1844
116,2016-06-29,4946000,321327000,64.3,65.7,63.8,65.7,1.9,2910
117,2016-06-30,5209000,341812000,65.8,66.6,64.8,65.3,-0.4,3026
118,2016-07-01,2813000,184602000,66.1,66.1,65.0,65.5,0.2,1742
119,2016-07-04,4500000,299330000,65.7,67.0,65.3,67.0,1.5,2691
120,2016-07-05,2858000,189764000,66.2,67.0,66.2,66.2,-0.8,1793
121,2016-07-06,9692000,611020000,66.0,66.0,61.8,61.9,-4.3,5651
122,2016-07-07,7400000,455829000,62.5,63.3,60.8,61.1,-0.8,4183
123,2016-07-11,10483000,654358000,61.4,63.3,61.4,63.3,2.7,5530
124,2016-07-12,3811000,241041000,63.5,63.8,62.5,63.3,0.0,2787
125,2016-07-13,4574000,293657000,63.9,64.5,63.4,64.5,1.2,2773
126,2016-07-14,4888000,308662000,64.0,64.3,62.7,62.7,-1.8,3235
127,2016-07-15,11689000,720013000,63.0,63.1,61.1,61.3,-1.4,6375
128,2016-07-18,11059000,663452000,61.1,61.3,59.2,59.6,-1.7,5500
129,2016-07-19,10660000,629995000,59.6,60.3,58.2,58.6,-1.0,6389
130,2016-07-20,9844000,568492000,58.3,58.6,57.3,57.5,-1.1,5871
131,2016-07-21,13530000,813960000,59.0,60.9,58.9,60.8,3.3,7619
132,2016-07-22,9101000,547525000,61.3,61.9,59.1,59.3,-1.5,4875
133,2016-07-25,11610000,675844000,59.5,60.2,57.5,58.3,-1.0,6518
134,2016-07-26,12717000,750770000,58.9,59.9,58.4,59.2,0.9,7134
135,2016-07-27,8736000,523791000,60.1,60.7,59.3,59.3,0.1,4274
136,2016-07-28,6289000,369117000,59.6,59.8,58.1,58.5,-0.8,3482
137,2016-07-29,4027000,235410000,58.7,59.0,58.0,58.5,0.0,2459
138,2016-08-01,7799000,466626000,59.0,60.5,58.7,60.5,2.0,3908
139,2016-08-02,6943000,423240000,60.7,61.5,60.5,61.1,0.6,3809
140,2016-08-03,5132000,311379000,60.5,61.4,59.8,61.3,0.2,3254
141,2016-08-04,4190000,254755000,61.3,61.4,60.5,60.7,-0.6,2297
142,2016-08-05,9202000,568496000,62.2,62.2,61.3,61.8,1.1,4222
143,2016-08-08,7633000,477094000,62.6,62.8,62.1,62.5,0.7,3324
144,2016-08-09,11865000,751307000,63.1,64.0,62.8,63.1,0.6,6177
145,2016-08-10,9447000,602282000,64.0,64.5,63.2,64.0,0.9,4690
146,2016-08-11,6820000,431368000,64.0,64.0,62.5,63.4,-0.6,3992
147,2016-08-12,8323000,516862000,63.6,63.8,61.4,61.8,-1.6,4232
148,2016-08-15,2753000,171248000,62.6,62.7,61.8,62.2,0.4,1723
149,2016-08-16,2135000,132849000,62.6,62.7,61.6,62.4,0.2,1376
150,2016-08-17,5149000,325445000,62.5,63.9,62.0,63.4,1.0,2984
151,2016-08-18,2905000,183204000,63.4,63.9,62.7,63.0,-0.4,1985
152,2016-08-19,3277000,205693000,63.0,63.4,62.1,62.5,-0.5,1905
153,2016-08-22,3215000,198884000,62.3,62.4,61.4,61.8,-0.7,1882
154,2016-08-23,2064000,127553000,61.9,62.1,61.6,61.8,0.0,1468
155,2016-08-24,2871000,178472000,61.9,62.9,61.7,62.6,0.8,1812
156,2016-08-25,2241000,139263000,62.6,62.6,61.9,62.0,-0.6,1243
157,2016-08-26,8911000,539802000,61.5,61.5,60.0,60.7,-1.3,5261
158,2016-08-29,4606000,281979000,60.7,61.9,60.7,61.9,1.2,2750
159,2016-08-30,5894000,370902000,62.3,63.5,62.1,63.1,1.2,3229
160,2016-08-31,5044000,319995000,63.0,63.7,62.7,63.7,0.6,3027
161,2016-09-01,4771000,303044000,63.9,64.3,63.0,63.4,-0.3,2255
162,2016-09-02,2782000,174142000,63.3,63.5,62.1,62.4,-1.0,1804
163,2016-09-05,17066000,974422000,59.0,59.2,56.2,57.5,-4.9,8368
164,2016-09-06,5839000,343754000,58.0,60.4,57.9,60.4,2.9,3607
165,2016-09-07,4026000,242190000,60.5,60.9,59.6,60.0,-0.4,2410
166,2016-09-08,2320000,139280000,60.0,60.6,59.6,60.0,0.0,1363
167,2016-09-09,4134000,246247000,59.8,60.3,59.0,59.0,-1.0,2129
168,2016-09-23,4985000,410539000,83.2,84.5,81.0,81.2,0.7,3328
169,2016-09-26,4353000,361722000,81.3,84.0,81.3,83.9,2.7,3109
170,2016-09-29,10791000,958910000,84.8,92.1,84.8,92.1,8.2,6283
171,2016-09-30,6538000,601021000,92.8,93.9,90.2,92.0,-0.1,4663
172,2016-10-03,4417000,407384000,92.4,94.0,91.0,91.0,-1.0,3374
173,2016-10-04,2993000,275221000,93.0,93.0,91.3,92.0,1.0,2221
174,2016-10-05,1644000,149959000,91.5,92.3,90.7,91.0,-1.0,1197
175,2016-10-06,2113000,193514000,92.0,92.5,90.9,90.9,-0.1,1543
176,2016-10-07,3333000,301563000,92.1,92.1,89.5,90.6,-0.3,2085
177,2016-10-11,3064000,280255000,91.4,93.8,89.7,92.7,2.1,2093
178,2016-10-12,2139000,197434000,91.6,93.0,90.9,92.7,0.0,1675
179,2016-10-13,1873000,173619000,93.0,93.5,92.1,92.5,-0.2,1406
180,2016-10-14,1532000,140543000,92.0,92.9,91.0,91.2,-1.3,1213
181,2016-10-17,811000,73830000,91.5,91.7,90.5,91.1,-0.1,686
182,2016-10-18,1235000,112974000,91.5,92.2,90.8,92.0,0.9,991
183,2016-10-19,1797000,166215000,92.0,93.3,91.6,92.6,0.6,1284
184,2016-10-20,1584000,146896000,92.6,93.5,92.0,92.0,-0.6,1259
185,2016-10-21,1586000,146822000,92.2,93.0,91.6,93.0,1.0,1322
186,2016-10-24,1884000,173999000,93.0,93.0,91.7,92.4,-0.6,1357
187,2016-10-25,2700000,251166000,93.0,93.5,92.1,93.5,1.1,1835
188,2016-10-26,6749000,645835000,93.5,97.1,93.1,96.0,2.5,3993
189,2016-10-27,3110000,298396000,96.0,97.0,95.0,96.9,0.9,2320
190,2016-10-28,4557000,428728000,96.8,96.8,93.1,93.1,-3.8,2814
191,2016-10-31,9274000,824616000,90.5,90.8,87.2,87.7,-5.4,5244
192,2016-11-01,2319000,204210000,87.5,88.8,87.3,88.1,0.4,1634
193,2016-11-02,4363000,368895000,87.2,87.2,82.2,82.2,-5.9,3141
194,2016-11-03,6428000,519968000,80.7,83.4,78.2,81.2,-1.0,4436
195,2016-11-04,2534000,203749000,79.9,81.3,79.5,80.5,-0.7,2109
196,2016-11-07,3110000,260259000,81.2,85.8,80.8,84.9,4.4,2432
197,2016-11-08,3093000,261052000,84.4,85.3,83.1,85.0,0.1,2028
198,2016-11-09,3678000,305143000,85.8,85.8,80.7,81.0,-4.0,2726
199,2016-11-10,2961000,248518000,83.6,85.0,83.5,83.5,2.5,2204
200,2016-11-11,3355000,275543000,81.3,83.8,80.5,83.0,-0.5,2591
201,2016-11-14,2484000,199691000,82.0,82.7,78.8,78.8,-4.2,1746
202,2016-11-15,2545000,202143000,78.5,80.9,77.1,80.9,2.1,1889
203,2016-11-16,3097000,254285000,82.6,83.4,81.1,81.6,0.7,2351
204,2016-11-17,1602000,131438000,81.1,82.4,81.1,82.4,0.8,1023
205,2016-11-18,2316000,191078000,82.0,83.2,82.0,82.4,0.0,1499
206,2016-11-21,1985000,162420000,81.7,82.4,81.6,82.0,-0.4,1462
207,2016-11-22,5491000,474981000,82.5,87.9,82.5,87.6,5.6,3501
208,2016-11-23,2784000,240891000,87.5,87.6,85.9,86.4,-1.2,2074
209,2016-11-24,1680000,144407000,86.0,86.5,85.1,86.0,-0.4,1064
210,2016-11-25,1708000,147607000,86.8,87.5,85.8,85.8,-0.2,1228
211,2016-11-28,2949000,256150000,85.3,87.5,85.2,87.0,1.2,1763
212,2016-11-29,4088000,360318000,86.7,92.3,85.0,92.3,5.3,2495
213,2016-11-30,1827000,166346000,91.8,92.3,90.3,90.7,-1.6,1345
214,2016-12-01,1405000,126872000,90.3,91.5,89.4,89.4,-1.3,1222
215,2016-12-02,1186000,105327000,88.2,89.3,88.1,89.3,-0.1,904
216,2016-12-05,2180000,192439000,89.1,89.1,87.3,88.0,-1.3,1439
217,2016-12-06,2482000,221159000,87.4,89.6,87.4,89.6,1.6,1693
218,2016-12-07,2670000,238082000,90.5,90.5,88.8,89.0,-0.6,1678
219,2016-12-08,3423000,312483000,89.9,92.7,89.3,91.9,2.9,2364
220,2016-12-09,2661000,244141000,91.0,92.5,90.6,92.0,0.1,1932
221,2016-12-12,1822000,168481000,92.0,93.0,91.3,92.9,0.9,1363
222,2016-12-13,2102000,191381000,92.2,92.4,90.1,90.1,-2.8,1633
223,2016-12-14,1610000,146485000,90.5,91.6,90.3,90.6,0.5,1282
224,2016-12-15,801000,72495000,90.4,91.1,90.2,90.5,-0.1,663
225,2016-12-16,1829000,166359000,90.3,91.5,90.3,91.0,0.5,1081
226,2016-12-19,1867000,168241000,90.5,91.4,89.3,89.8,-1.2,1107
227,2016-12-20,2183000,194000000,90.0,90.2,88.1,89.0,-0.8,1351
228,2016-12-21,979000,88189000,89.6,90.8,89.5,90.1,1.1,773
229,2016-12-22,843000,75119000,90.1,90.1,88.9,89.1,-1.0,614
230,2016-12-23,621000,55320000,88.4,89.5,88.2,89.1,0.0,468
231,2016-12-26,384000,34124000,88.8,89.3,88.4,88.8,-0.3,309
232,2016-12-27,925000,82936000,89.0,90.4,88.5,90.1,1.3,644
233,2016-12-28,1321000,119959000,90.5,91.7,90.1,90.6,0.5,977
234,2016-12-29,404000,36559000,90.0,91.0,89.6,90.8,0.2,368
235,2016-12-30,799000,72573000,91.2,91.4,90.5,90.9,0.1,508
236,2017-01-03,1348000,120761000,90.9,91.1,89.1,89.5,-1.4,1045
237,2017-01-04,625000,55988000,90.3,90.3,89.2,89.4,-0.1,536
238,2017-01-05,1734000,154489000,89.5,89.6,88.5,89.0,-0.4,1199
239,2017-01-06,1505000,134301000,89.0,89.7,88.6,89.7,0.7,1095
240,2017-01-09,1565000,140232000,89.7,90.1,89.0,90.0,0.3,1108
241,2017-01-10,1116000,99859000,89.5,89.7,89.2,89.5,-0.5,711
242,2017-01-11,2443000,215268000,89.3,89.4,87.1,88.0,-1.5,1613
243,2017-01-12,2855000,249618000,87.1,87.6,87.1,87.4,-0.6,2114
244,2017-01-13,3923000,339628000,87.0,87.4,85.7,87.0,-0.4,2344
245,2017-01-16,2818000,242207000,87.0,87.2,85.5,85.8,-1.2,1889
246,2017-01-17,3048000,261840000,85.6,87.3,84.8,87.3,1.5,2003
247,2017-01-18,2403000,211857000,87.0,88.8,87.0,88.7,1.4,1630
248,2017-01-19,3425000,303817000,88.6,89.4,87.7,88.4,-0.3,1692
249,2017-01-20,4223000,373621000,88.4,88.8,87.6,88.5,0.1,2797
250,2017-01-23,6183000,559646000,88.7,92.0,88.5,92.0,3.5,3512
251,2017-01-24,3915000,365609000,92.0,94.5,91.7,93.8,1.8,2714
252,2017-02-02,6797000,653764000,94.3,97.1,94.3,96.2,2.4,4188
253,2017-02-03,11413000,1145454000,97.0,103.5,97.0,99.3,3.1,6139
254,2017-02-06,6007000,609702000,101.0,103.0,100.5,102.0,2.7,4445
255,2017-02-07,5276000,536598000,102.0,103.0,101.0,102.0,0.0,3290
256,2017-02-08,8959000,938989000,102.0,108.5,101.0,102.0,0.0,5579
257,2017-02-09,5968000,624499000,103.0,106.0,103.0,103.5,1.5,3509
258,2017-02-10,3407000,354605000,104.0,105.0,103.5,104.5,1.0,2579
259,2017-02-13,14383000,1605362000,105.0,114.5,104.0,114.5,10.0,6838
260,2017-02-14,15312000,1795617000,114.0,122.0,113.5,119.0,4.5,8406
261,2017-02-15,6603000,777789000,120.0,121.0,115.5,118.0,-1.0,4348
262,2017-02-16,5583000,661997000,118.0,121.0,117.5,118.5,0.5,3617
263,2017-02-17,12191000,1561866000,121.0,130.0,121.0,130.0,11.5,4772
264,2017-02-18,9052000,1241317000,132.0,141.0,132.0,138.0,8.0,5982
265,2017-02-20,11673000,1475134000,129.5,131.0,124.5,124.5,-13.5,6324
266,2017-02-21,10532000,1274511000,120.5,124.0,117.5,122.5,-2.0,6141
267,2017-02-22,5997000,743072000,124.0,126.5,121.5,122.5,0.0,4191
268,2017-02-23,16343000,2156447000,125.0,134.5,124.5,132.0,9.5,8465
269,2017-02-24,5719000,746396000,131.0,132.5,128.5,130.5,-1.5,3649
270,2017-03-01,6431000,798050000,129.0,129.0,120.5,121.0,-9.5,4127
271,2017-03-02,6273000,762645000,124.5,125.0,118.5,123.5,2.5,3933
272,2017-03-03,3893000,482680000,122.5,125.5,121.5,125.0,1.5,2353
273,2017-03-06,2472000,304489000,124.5,124.5,121.5,123.5,-1.5,1764
274,2017-03-07,7661000,986345000,123.5,131.0,123.0,129.5,6.0,4589
275,2017-03-08,3630000,462305000,128.0,128.5,125.5,127.5,-2.0,2285
276,2017-03-09,2051000,257192000,127.5,127.5,124.5,125.5,-2.0,1434
277,2017-03-10,6360000,762055000,121.0,122.0,118.0,120.0,-5.5,4086
278,2017-03-13,3567000,430722000,121.0,122.0,119.0,121.5,1.5,2430
279,2017-03-14,3984000,488155000,122.5,124.0,120.5,122.5,1.0,2189
280,2017-03-15,4892000,613149000,123.5,127.0,122.5,125.0,2.5,2862
281,2017-03-16,6956000,892600000,126.0,131.5,125.5,126.0,1.0,4040
282,2017-03-17,4958000,639633000,125.5,131.0,125.0,131.0,5.0,2989
283,2017-03-20,10227000,1378551000,132.5,138.5,130.5,137.5,6.5,5599
284,2017-03-21,3797000,514649000,135.5,137.0,134.0,136.0,-1.5,2672
285,2017-03-22,4494000,611804000,132.0,140.5,131.5,139.0,3.0,2483
286,2017-03-23,4758000,651731000,139.0,140.5,132.0,132.0,-7.0,2914
287,2017-03-24,3221000,432500000,134.0,136.0,133.0,133.0,1.0,2132
288,2017-03-27,12999000,1813152000,134.5,145.5,132.5,137.0,4.0,7822
289,2017-03-28,9025000,1207417000,141.0,141.0,128.5,134.5,-2.5,5551
290,2017-03-29,4741000,646827000,136.5,139.5,134.5,134.5,0.0,3128
291,2017-03-30,4401000,586679000,134.5,135.0,132.0,133.0,-1.5,2301
292,2017-03-31,3358000,448279000,132.0,135.5,131.0,135.0,2.0,2034
293,2017-04-05,3247000,439693000,136.0,137.5,134.5,134.5,-0.5,2400
294,2017-04-06,2380000,315329000,135.5,135.5,131.0,131.0,-3.5,1468
295,2017-04-07,4012000,538733000,132.0,137.0,131.0,134.5,3.5,2734
296,2017-04-10,2213000,298487000,135.5,137.5,133.0,135.0,0.5,1411
297,2017-04-11,4313000,559527000,135.5,135.5,125.5,129.0,-6.0,2843
298,2017-04-12,5123000,644403000,131.0,131.0,124.5,125.0,-4.0,2517
299,2017-04-13,3244000,407506000,125.0,127.5,124.5,125.0,0.0,2025
300,2017-04-14,4149000,519188000,124.0,127.0,123.5,123.5,-1.5,1886
301,2017-04-17,3489000,423825000,124.0,125.5,119.0,123.5,0.0,2158
302,2017-04-18,1795000,224725000,125.0,127.0,124.0,125.0,1.5,1356
303,2017-04-19,2193000,274550000,124.0,127.0,124.0,127.0,2.0,1149
304,2017-04-20,2061000,254948000,124.0,125.0,123.0,123.0,-4.0,1342
305,2017-04-21,1229000,151541000,125.0,125.0,122.0,122.0,-1.0,847
306,2017-04-24,1147000,142244000,123.5,125.0,123.0,123.5,1.5,786
307,2017-04-25,7479000,968619000,125.0,133.5,124.5,129.0,5.5,4577
308,2017-04-26,3487000,449046000,128.5,130.5,127.0,128.5,-0.5,2547
309,2017-04-27,5181000,678077000,128.0,133.5,127.0,130.0,1.5,3909
310,2017-04-28,10272000,1363243000,128.5,135.5,127.5,134.5,4.5,6869
311,2017-05-02,4840000,638545000,132.0,133.0,130.0,132.0,-2.5,3055
312,2017-05-03,1601000,211686000,133.5,134.0,131.0,132.0,0.0,1017
313,2017-05-04,5261000,663626000,131.5,132.0,124.5,125.0,-7.0,3697
314,2017-05-05,6522000,818470000,128.5,129.5,123.0,123.5,-1.5,4580
315,2017-05-08,3814000,466711000,125.0,126.0,120.5,122.0,-1.5,2755
316,2017-05-09,2566000,318783000,123.5,126.0,122.5,123.5,1.5,1742
317,2017-05-10,3396000,424509000,125.0,126.5,123.0,124.0,0.5,2190
318,2017-05-11,5224000,667145000,126.0,129.0,125.0,129.0,5.0,3439
319,2017-05-12,4580000,595313000,129.5,132.0,127.5,130.0,1.0,3038
320,2017-05-15,2125000,279424000,131.5,133.0,130.0,130.0,0.0,1414
321,2017-05-16,2080000,269756000,131.5,131.5,128.0,130.0,0.0,1335
322,2017-05-17,1158000,149326000,130.5,131.0,128.0,129.0,-1.0,766
323,2017-05-18,1946000,252794000,127.5,131.5,126.5,131.0,2.0,1433
324,2017-05-19,1592000,207339000,130.0,131.5,129.0,130.0,-1.0,1127
325,2017-05-22,2193000,281205000,129.5,130.5,126.5,127.5,-2.5,1449
326,2017-05-23,1900000,241029000,128.0,128.5,126.0,126.5,-1.0,1131
327,2017-05-24,1295000,165208000,127.0,128.5,126.5,128.0,1.5,918
328,2017-05-25,2797000,365547000,128.0,132.0,128.0,131.0,3.0,1958
329,2017-05-26,1529000,198778000,130.5,131.0,129.0,130.5,-0.5,1048
330,2017-05-31,2468000,324155000,131.0,132.0,129.5,132.0,1.5,1187
331,2017-06-01,6980000,953415000,134.5,139.0,134.0,134.5,2.5,4617
332,2017-06-02,2431000,331513000,135.5,138.0,134.0,138.0,3.5,1687
333,2017-06-03,1803000,248583000,140.0,140.5,136.5,137.0,-1.0,1201
334,2017-06-05,4530000,634711000,138.0,142.0,137.0,141.5,4.5,2861
335,2017-06-06,14350000,2134763000,143.5,155.0,142.0,152.5,11.0,8754
336,2017-06-07,7474000,1149362000,155.5,157.0,151.0,152.0,-0.5,5189
337,2017-06-08,13053000,2067651000,154.0,162.5,153.5,159.0,7.0,8343
338,2017-06-09,4914000,779314000,159.0,161.0,156.5,160.0,1.0,3697
339,2017-06-12,4445000,685120000,157.5,157.5,152.5,153.0,-7.0,3089
340,2017-06-13,8566000,1277632000,153.0,154.5,147.0,147.0,-6.0,5268
341,2017-06-14,5983000,885253000,150.0,151.0,145.0,148.0,1.0,3811
342,2017-06-15,3596000,526382000,149.0,149.0,145.0,147.0,-1.0,2422
343,2017-06-16,4905000,729359000,147.0,151.0,146.5,150.0,3.0,3193
344,2017-06-19,4441000,666660000,150.5,152.0,148.5,149.0,-1.0,2606
345,2017-06-20,5084000,777927000,150.0,154.5,149.5,153.5,4.5,3298
346,2017-06-21,2817000,423859000,151.5,152.0,149.0,150.0,-3.5,1936
347,2017-06-22,3778000,564674000,150.0,151.0,147.0,149.5,-0.5,2261
348,2017-06-23,2698000,406996000,150.0,153.0,149.0,149.0,-0.5,1833
349,2017-06-26,13416000,2146959000,155.0,163.5,154.0,163.5,14.5,7134
350,2017-06-27,8737000,1428494000,165.0,166.0,160.0,165.0,1.5,5483
351,2017-06-28,5932000,947245000,161.0,163.5,157.0,158.5,-6.5,4168
352,2017-06-29,25326000,4214834000,164.0,174.0,158.5,162.0,3.5,15135
353,2017-06-30,8534000,1389541000,162.0,167.0,160.5,167.0,5.0,5564
354,2017-07-03,5091000,848410000,168.0,169.5,164.5,166.0,-1.0,3535
355,2017-07-04,4064000,660273000,167.0,167.0,159.5,159.5,-6.5,2992
356,2017-07-05,3646000,583077000,160.0,161.0,157.5,161.0,1.5,2530
357,2017-07-06,8385000,1357611000,162.0,165.5,159.0,160.0,-1.0,5106
358,2017-07-07,4345000,678790000,155.0,158.0,154.5,156.0,0.5,2968
359,2017-07-10,4208000,670249000,157.5,162.0,156.0,160.0,4.0,2925
360,2017-07-11,3456000,553417000,161.5,162.5,159.0,159.0,-1.0,2621
361,2017-07-12,9230000,1525410000,158.5,170.0,158.0,166.5,7.5,6787
362,2017-07-13,9163000,1562816000,168.0,173.0,168.0,170.0,3.5,6546
363,2017-07-14,10992000,1911887000,172.5,178.0,169.5,172.5,2.5,7323
364,2017-07-17,3943000,684225000,175.0,175.5,172.0,173.0,0.5,3013
365,2017-07-18,11535000,2058004000,175.0,181.0,173.5,181.0,8.0,7372
366,2017-07-19,4131000,740550000,179.5,181.0,177.5,180.0,-1.0,3082
367,2017-07-20,8080000,1425225000,181.5,183.0,173.0,174.5,-5.5,4942
368,2017-07-21,3546000,625208000,174.5,178.5,173.5,176.5,2.0,2593
369,2017-07-24,2278000,403463000,176.5,178.5,174.0,178.5,2.0,1597
370,2017-07-25,6900000,1265066000,180.0,186.0,180.0,184.5,6.0,5001
371,2017-07-26,5068000,911643000,180.0,182.0,178.5,178.5,-6.0,3878
372,2017-07-27,2813000,502853000,179.5,180.5,178.0,178.0,-0.5,2218
373,2017-07-28,5445000,954828000,177.5,177.5,174.0,175.5,-2.5,3515
374,2017-07-31,4246000,753699000,176.5,180.5,174.5,177.0,1.5,2692
375,2017-08-01,5890000,1047543000,179.5,180.0,175.5,176.0,-1.0,4027
376,2017-08-02,8640000,1556286000,179.0,182.0,177.5,181.0,5.0,5127
377,2017-08-03,5499000,971308000,180.0,180.0,175.0,175.0,-6.0,3750
378,2017-08-04,7807000,1337457000,175.0,176.5,167.5,170.0,-5.0,5353
379,2017-08-07,5715000,1006535000,173.0,178.0,173.0,177.0,7.0,4068
380,2017-08-08,5785000,1031645000,180.0,182.5,175.0,175.0,-2.0,4057
381,2017-08-09,4406000,753020000,174.5,174.5,169.0,170.0,-5.0,3110
382,2017-08-10,3961000,659722000,170.0,170.5,164.0,166.5,-3.5,2775
383,2017-08-11,3299000,552916000,162.0,171.5,162.0,170.5,4.0,2374
384,2017-08-14,3635000,602064000,170.0,170.0,163.0,163.5,-7.0,2608
385,2017-08-15,3688000,621214000,167.0,170.0,166.5,169.5,6.0,2363
386,2017-08-16,3032000,517988000,168.5,172.5,168.0,171.5,2.0,2135
387,2017-08-17,5634000,985433000,175.0,177.0,172.5,176.0,4.5,3595
388,2017-08-18,4453000,787503000,174.0,180.0,172.0,177.5,1.5,3076
389,2017-08-21,2835000,498259000,179.0,179.5,174.0,175.0,-2.5,2123
390,2017-08-22,2422000,427408000,177.0,178.5,174.5,178.5,3.5,1647
391,2017-08-23,4577000,818858000,180.0,180.5,176.0,176.0,-2.5,3318
392,2017-08-24,3480000,621624000,177.0,180.0,175.0,179.0,3.0,2352
393,2017-08-25,4236000,743802000,177.0,179.0,174.5,175.0,-4.0,2851
394,2017-08-28,6968000,1184636000,173.5,173.5,167.5,168.5,-6.5,4606
395,2017-08-29,3595000,618619000,168.0,175.5,167.0,172.5,4.0,2730
396,2017-08-30,1458000,252266000,174.0,174.5,171.5,172.5,0.0,1117
397,2017-08-31,1767000,306442000,174.0,174.5,172.5,174.0,1.5,1100
